ID_Transaccion,Fecha,Producto,Categoria,Ciudad,Cantidad,Precio_Unitario,Costo_Unitario,Descuento_pct,Costo_Envio
1417,2023-11-14,Smartwatch Q,Wearables,Bogotá,4.0,300,180,0.0,150
1092,2023-10-10,Smartwatch Q,Wearables,Bogotá,2.0,300,180,0.0,150
1424,2023-11-01,Laptop Gamer Z,Laptops,Cali,4.0,2500,1800,0.0,200
1553,2023-11-24,Smartphone Pro X,Smartphones,Cartagena,3.0,800,550,0.4,250
1327,2023-09-24,Laptop Gamer Z,Laptops,Leticia,4.0,2500,1800,0.0,1650
1205,2023-10-23,Smartphone Pro X,Smartphones,Leticia,4.0,800,550,0.0,1650
1127,2023-11-11,Smartwatch Q,Wearables,Barranquilla,3.0,300,180,0.0,220
1002,2023-11-15,Laptop Gamer Z,Laptops,Medellín,,2500,1800,0.0,180
1589,2023-11-24,Smartwatch Q,Wearables,Bogotá,3.0,300,180,0.4,150
1496,2023-10-01,Laptop Gamer Z,Laptops,Cali,3.0,2500,1800,0.0,200
1374,2023-10-24,Laptop Gamer Z,Laptops,Medellín,4.0,2500,1800,0.0,180
1297,2023-11-04,Audifonos Bluetooth,smartphones,Barranquilla,4.0,450,250,0.05,220
1645,2023-11-24,Smartphone Pro X,Smartphones,Barranquilla,1.0,800,550,0.6,220
1457,2023-10-23,Smartwatch Q,Wearables,Medellín,3.0,300,180,0.0,180
1635,2023-11-24,Audifonos Bluetooth,Audio,Medellín,1.0,450,250,0.6,180
1069,2023-11-20,Audifonos Bluetooth,Audio,Barranquilla,3.0,450,250,0.0,220
1191,2023-11-27,Laptop Gamer Z,Laptops,Bogotá,3.0,2500,1800,0.45,150
1555,2023-11-24,Smartphone Pro X,Smartphones,Cartagena,1.0,800,550,0.4,250
1551,2023-11-24,Laptop Gamer Z,Laptops,Medellín,1.0,2500,1800,0.6,180
1313,2023-09-19,Audifonos Bluetooth,Audio,Bogotá,2.0,450,250,0.0,150
1230,2023-11-05,Smartwatch Q,Wearables,Cartagena,2.0,300,180,0.0,250
1036,2023-10-08,Smartphone Pro X,Smartphones,Bogota,3.0,800,550,0.0,220
1399,2023-10-03,Audifonos Bluetooth,Audio,Cali,4.0,450,250,0.0,200
1239,2023-10-04,Smartphone Pro X,Smartphones,Leticia,4.0,800,550,0.0,1650
1549,2023-11-24,Smartphone Pro X,Smartphones,Cartagena,3.0,800,550,0.6,250
1242,2023-09-01,Smartwatch Q,Wearables,Cali,4.0,300,180,0.1,200
1491,2023-10-23,Laptop Gamer Z,Laptops,Barranquilla,2.0,2500,1800,0.0,220
1347,2023-09-01,Laptop Gamer Z,Laptops,Bogotá,2.0,2500,1800,0.0,150
1444,2023-11-10,Audifonos Bluetooth,Audio,Leticia,1.0,450,250,0.0,1650
1343,2023-11-10,Smartwatch Q,Wearables,Leticia,4.0,300,180,0.0,1650
1456,2023-09-07,Audifonos Bluetooth,Audio,Medellín,2.0,450,250,0.0,180
1391,2023-11-04,Smartwatch Q,Wearables,Medellín,1.0,300,180,0.0,180
1035,2023-09-19,Laptop Gamer Z,Laptops,Cali,2.0,2500,1800,0.0,200
1350,2023-09-16,Smartwatch Q,Wearables,Cartagena,4.0,300,180,0.0,250
1364,2023-10-16,Audifonos Bluetooth,Audio,Cali,4.0,450,250,0.0,200
1128,2023-10-09,Laptop Gamer Z,Laptops,Bogotá,4.0,2500,1800,0.0,150
1271,2023-11-10,Smartwatch Q,Wearables,Cartagena,4.0,300,180,0.0,250
1406,2023-11-17,Smartwatch Q,Wearables,Bogotá,1.0,300,180,0.0,150
1252,2023-11-22,Smartwatch Q,Wearables,Bogotá,3.0,300,180,0.0,150
1241,2023-11-17,Laptop Gamer Z,Laptops,Bogotá,2.0,2500,1800,0.0,150
1085,2023-11-20,Laptop Gamer Z,Laptops,Barranquilla,2.0,2500,1800,0.0,220
1262,2023-09-16,Smartwatch Q,Wearables,Leticia,4.0,300,180,0.0,1650
1194,2023-09-12,Audifonos Bluetooth,Audio,Cali,1.0,450,250,0.0,200
1272,2023-10-03,Audifonos Bluetooth,Audio,Bogotá,1.0,450,250,0.0,150
1240,2023-09-03,Audifonos Bluetooth,Audio,Medellín,1.0,450,250,0.0,180
1011,2023-09-27,Laptop Gamer Z,Laptops,Barranquilla,,2500,1800,0.0,220
1603,2023-11-24,Smartwatch Q,Wearables,Cartagena,3.0,300,180,0.4,250
1390,2023-10-18,Smartwatch Q,Wearables,Cali,2.0,300,180,0.0,200
1359,2023-11-26,Smartwatch Q,Wearables,Cali,4.0,300,180,0.45,200
1318,2023-11-10,Smartwatch Q,Wearables,Bogotá,1.0,300,180,0.0,150
1333,2023-10-07,Audifonos Bluetooth,Audio,Barranquilla,4.0,450,250,0.0,220
1152,2023-09-06,Smartwatch Q,Wearables,Leticia,2.0,300,180,0.0,1650
1073,2023-09-04,Laptop Gamer Z,Laptops,Bogotá,2.0,2500,1800,0.0,150
